item-id,length,width,height,attribute
"ZCN12703",10,10,10,"product"
"ZCN12698",10,10,10,"product"
"ZCN12678",1250,950,100,"product"
"ZCN12700",3300,2400,850,"product"
"ZCN12677",1900,1350,150,"product"
"ZCN12695",725,220,955,"product"
"ZCN12671",2700,2500,30,"product"
"ZCN12697",3300,2400,850,"product"
"ZCN12676",3300,2350,850,"product"
"ZCN12712",690,690,650,"product"
"ZCN12693",3600,3300,500,"product"
"ZCN12692",2300,1000,100,"product"
"ZCN12696",725,220,955,"product"
"ZCN12672",3500,2700,50,"product"
"ZCN12713",675,675,750,"product"
"ZCN06566",10,10,10,"product"
"ZCN09124",10,10,10,"product"
"ZCN09133",10,10,10,"product"
"ZCN09137",10,10,10,"product"
"ZCN09161",10,10,10,"product"
"ZCN09118",10,10,10,"product"
"ZCN09163",10,10,10,"product"
"ZCN09146",10,10,10,"product"
"ZCN09117",10,10,10,"product"
"ZCN09126",10,10,10,"product"
"ZCN09110",10,10,10,"product"
"ZCN09112",10,10,10,"product"
"ZCN09111",10,10,10,"product"
"ZCN09123",10,10,10,"product"
"ZCN09138",10,10,10,"product"
"ZCN09136",10,10,10,"product"
"ZCN09139",10,10,10,"product"
"ZCN05871",10,10,10,"product"
"ZCN09100",10,10,10,"product"
"ZCN09102",10,10,10,"product"
"ZCN09099",10,10,10,"product"
"ZCN09151",10,10,10,"product"
"ZCN09107",10,10,10,"product"
"ZCN09157",10,10,10,"product"
"ZCN09248",10,10,10,"product"
"ZCN09106",10,10,10,"product"
"ZCN09109",10,10,10,"product"
"ZCN09159",10,10,10,"product"
"ZCN09113",10,10,10,"product"
"ZCN09148",10,10,10,"product"
"ZCN09164",10,10,10,"product"
"ZCN09243",10,10,10,"product"
"ZCN09125",10,10,10,"product"
"ZCN09156",10,10,10,"product"
"ZCN09114",10,10,10,"product"
"ZCN09120",10,10,10,"product"
"ZCN09122",10,10,10,"product"
"ZCN09134",10,10,10,"product"
"ZCN09145",10,10,10,"product"
"ZCN09171",10,10,10,"product"
"ZCN09254",10,10,10,"product"
"ZCN09149",10,10,10,"product"
"ZCN09155",10,10,10,"product"
"ZCN09241",10,10,10,"product"
"ZCN09119",10,10,10,"product"
"ZCN09147",10,10,10,"product"
"ZCN09104",10,10,10,"product"
"ZCN09131",10,10,10,"product"
"ZCN09098",10,10,10,"product"
"ZCN09103",10,10,10,"product"
"ZCN09168",10,10,10,"product"
"ZCN09128",10,10,10,"product"
"ZCN09135",10,10,10,"product"
"ZCN09097",10,10,10,"product"
"ZCN09115",10,10,10,"product"
"ZCN09108",10,10,10,"product"
"ZCN09158",10,10,10,"product"
"ZCN09121",10,10,10,"product"
"ZCN09153",10,10,10,"product"
"ZCN09129",10,10,10,"product"
"ZCN09477",10,10,10,"product"
"ZCN07499",10,10,10,"product"
"ZCN09170",10,10,10,"product"
"ZCN09187",10,10,10,"product"
"ZCN09116",10,10,10,"product"
"ZCN09130",10,10,10,"product"
"ZCN09132",10,10,10,"product"
"ZCN09150",10,10,10,"product"
"ZCN09152",10,10,10,"product"
"ZCN09140",10,10,10,"product"
"ZCN09142",10,10,10,"product"
"ZCN09247",10,10,10,"product"
"ZCN08514",10,10,10,"product"
"ZCN09154",10,10,10,"product"
"ZCN09167",10,10,10,"product"
"ZCN09250",10,10,10,"product"
"ZCN08511",10,10,10,"product"
"ZCN07498",1500,1050,20,"product"
"ZCN10639",10,10,10,"product"
"ZCN09242",10,10,10,"product"
"ZCN09144",10,10,10,"product"
"ZCN09244",10,10,10,"product"
"ZCN12727",517,387,1570,"product"
"ZCN09166",10,10,10,"product"
"ZCN09169",10,10,10,"product"
"ZCN08509",10,10,10,"product"
"ZCN09165",10,10,10,"product"
"ZCN09143",10,10,10,"product"
"ZCN10635",10,10,10,"product"
"ZCN08885",10,10,10,"product"
"ZCN08890",10,10,10,"product"
"ZCN08894",10,10,10,"product"
"ZCN08948",10,10,10,"product"
"ZCN08990",10,10,10,"product"
"ZCN09007",10,10,10,"product"
"ZCN12732",10,10,10,"product"
"ZCN09008",10,10,10,"product"
"ZCN09058",10,10,10,"product"
"ZCN09062",10,10,10,"product"
"ZCN09090",10,10,10,"product"
"ZCN09249",10,10,10,"product"
"ZCN08957",10,10,10,"product"
"ZCN08979",10,10,10,"product"
"ZCN08507",10,10,10,"product"
"ZCN09051",10,10,10,"product"
"ZCN09070",10,10,10,"product"
"ZCN11109",10,10,10,"product"
"ZCN08893",10,10,10,"product"
"ZCN08903",10,10,10,"product"
"ZCN08936",10,10,10,"product"
"ZCN08959",10,10,10,"product"
"ZCN08996",10,10,10,"product"
"ZCN09004",10,10,10,"product"
"ZCN09005",10,10,10,"product"
"ZCN11108",10,10,10,"product"
"ZCN08505",10,10,10,"product"
"ZCN05885",10,10,10,"product"
"ZCN08513",10,10,10,"product"
"ZCN09055",10,10,10,"product"
"ZCN09069",10,10,10,"product"
"ZCN08506",10,10,10,"product"
"ZCN08508",10,10,10,"product"
"ZCN12730",517,387,1570,"product"
"ZCN08501",10,10,10,"product"
"ZCN08897",10,10,10,"product"
"ZCN08906",10,10,10,"product"
"ZCN08895",10,10,10,"product"
"ZCN08901",10,10,10,"product"
"ZCN08971",10,10,10,"product"
"ZCN08889",10,10,10,"product"
"ZCN08921",10,10,10,"product"
"ZCN08932",10,10,10,"product"
"ZCN08981",10,10,10,"product"
"ZCN08504",10,10,10,"product"
"ZCN09246",10,10,10,"product"
"ZCN08503",10,10,10,"product"
"ZCN08917",10,10,10,"product"
"ZCN08944",10,10,10,"product"
"ZCN08898",10,10,10,"product"
"ZCN12728",517,387,1570,"product"
"ZCN08938",10,10,10,"product"
"ZCN08973",10,10,10,"product"
"ZCN08998",10,10,10,"product"
"ZCN09033",10,10,10,"product"
"ZCN08958",10,10,10,"product"
"ZCN08961",10,10,10,"product"
"ZCN08965",10,10,10,"product"
"ZCN09001",10,10,10,"product"
"ZCN08992",10,10,10,"product"
"ZCN09047",10,10,10,"product"
"ZCN09060",10,10,10,"product"
"ZCN09088",10,10,10,"product"
"ZCN08880",10,10,10,"product"
"ZCN08884",10,10,10,"product"
"ZCN08920",10,10,10,"product"
"ZCN09101",10,10,10,"product"
"ZCN09127",10,10,10,"product"
"ZCN09034",10,10,10,"product"
"ZCN09050",10,10,10,"product"
"ZCN09075",10,10,10,"product"
"ZCN08879",10,10,10,"product"
"ZCN08964",10,10,10,"product"
"ZCN09044",10,10,10,"product"
"ZCN09045",10,10,10,"product"
"ZCN09052",10,10,10,"product"
"ZCN08886",10,10,10,"product"
"ZCN08900",10,10,10,"product"
"ZCN08977",10,10,10,"product"
"ZCN09019",10,10,10,"product"
"ZCN08883",10,10,10,"product"
"ZCN12729",517,387,1570,"product"
"ZCN12731",370,290,1020,"product"
"ZCN08904",10,10,10,"product"
"ZCN08926",10,10,10,"product"
"ZCN08970",10,10,10,"product"
"ZCN08925",10,10,10,"product"
"ZCN08949",10,10,10,"product"
"ZCN08980",10,10,10,"product"
"ZCN08985",10,10,10,"product"
"ZCN09020",10,10,10,"product"
"ZCN09048",10,10,10,"product"
"ZCN09056",10,10,10,"product"
"ZCN08877",10,10,10,"product"
"ZCN09006",10,10,10,"product"
"ZCN09053",10,10,10,"product"
"ZCN09081",10,10,10,"product"
"ZCN08912",10,10,10,"product"
"ZCN08937",10,10,10,"product"
"ZCN08966",10,10,10,"product"
"ZCN09010",10,10,10,"product"
"ZCN08902",10,10,10,"product"
"ZCN08919",10,10,10,"product"
"ZCN08930",10,10,10,"product"
"ZCN08946",10,10,10,"product"
"ZCN08969",10,10,10,"product"
"ZCN08997",10,10,10,"product"
"ZCN09014",10,10,10,"product"
"ZCN09015",10,10,10,"product"
"ZCN09049",10,10,10,"product"
"ZCN09073",10,10,10,"product"
"ZCN08931",10,10,10,"product"
"ZCN08935",10,10,10,"product"
"ZCN08947",10,10,10,"product"
"ZCN08991",10,10,10,"product"
"ZCN08914",10,10,10,"product"
"ZCN08978",10,10,10,"product"
"ZCN09074",10,10,10,"product"
"ZCN08896",10,10,10,"product"
"ZCN09093",10,10,10,"product"
"ZCN07753",10,10,10,"product"
"ZCN08918",10,10,10,"product"
"ZCN08929",10,10,10,"product"
"ZCN08960",10,10,10,"product"
"ZCN08989",10,10,10,"product"
"ZCN09066",10,10,10,"product"
"ZCN08892",10,10,10,"product"
"ZCN08950",10,10,10,"product"
"ZCN08955",10,10,10,"product"
"ZCN09025",10,10,10,"product"
"ZCN09039",10,10,10,"product"
"ZCN08882",10,10,10,"product"
"ZCN08891",10,10,10,"product"
"ZCN08952",10,10,10,"product"
"ZCN09013",10,10,10,"product"
"ZCN08916",10,10,10,"product"
"ZCN08923",10,10,10,"product"
"ZCN09023",10,10,10,"product"
"ZCN09024",10,10,10,"product"
"ZCN09065",10,10,10,"product"
"ZCN09036",10,10,10,"product"
"ZCN09089",10,10,10,"product"
"ZCN09095",10,10,10,"product"
"ZCN08951",10,10,10,"product"
"ZCN08983",10,10,10,"product"
"ZCN08994",10,10,10,"product"
"ZCN09018",10,10,10,"product"
"ZCN08967",10,10,10,"product"
"ZCN08968",10,10,10,"product"
"ZCN09037",10,10,10,"product"
"ZCN09038",10,10,10,"product"
"ZCN09086",10,10,10,"product"
"ZCN04604",10,10,10,"product"
"ZCN09077",10,10,10,"product"
"ZCN09078",10,10,10,"product"
"ZCN09091",10,10,10,"product"
"ZCN08913",10,10,10,"product"
"ZCN11057",10,10,10,"product"
"ZCN08881",10,10,10,"product"
"ZCN08943",10,10,10,"product"
"ZCN09012",10,10,10,"product"
"ZCN09072",10,10,10,"product"
"ZCN09080",10,10,10,"product"
"ZCN08975",10,10,10,"product"
"ZCN08993",10,10,10,"product"
"ZCN08924",10,10,10,"product"
"ZCN08984",10,10,10,"product"
"ZCN08907",10,10,10,"product"
"ZCN08908",10,10,10,"product"
"ZCN08927",10,10,10,"product"
"ZCN08910",10,10,10,"product"
"ZCN08976",10,10,10,"product"
"ZCN09009",10,10,10,"product"
"ZCN09031",10,10,10,"product"
"ZCN09043",10,10,10,"product"
"ZCN09082",10,10,10,"product"
"ZCN09016",10,10,10,"product"
"ZCN09061",10,10,10,"product"
"ZCN09076",10,10,10,"product"
"ZCN09094",10,10,10,"product"
"ZCN09030",10,10,10,"product"
"ZCN08939",10,10,10,"product"
"ZCN08987",10,10,10,"product"
"ZCN09040",10,10,10,"product"
"ZCN08909",10,10,10,"product"
"ZCN08940",10,10,10,"product"
"ZCN08941",10,10,10,"product"
"ZCN08945",10,10,10,"product"
"ZCN08956",10,10,10,"product"
"ZCN09067",10,10,10,"product"
"ZCN09068",10,10,10,"product"
"ZCN11346",10,10,10,"product"
"ZCN09035",10,10,10,"product"
"ZCN09042",10,10,10,"product"
"ZCN08986",10,10,10,"product"
"ZCN09087",10,10,10,"product"
"ZCN09022",10,10,10,"product"
"ZCN08995",10,10,10,"product"
"ZCN09057",10,10,10,"product"
"ZCN08911",10,10,10,"product"
"ZCN08915",10,10,10,"product"
"ZCN08922",10,10,10,"product"
"ZCN08982",10,10,10,"product"
"ZCN09011",10,10,10,"product"
"ZCN09046",10,10,10,"product"
"ZCN09059",10,10,10,"product"
"ZCN09071",10,10,10,"product"
"ZCN09083",10,10,10,"product"
"ZCN09105",10,10,10,"product"
"ZCN09141",10,10,10,"product"
"ZCN08934",10,10,10,"product"
"ZCN08972",10,10,10,"product"
"ZCN09017",10,10,10,"product"
"ZCN10548",10,10,10,"product"
"ZCN09084",10,10,10,"product"
"ZCN08963",10,10,10,"product"
"ZCN09003",10,10,10,"product"
"ZCN09079",10,10,10,"product"
"ZCN09092",10,10,10,"product"
"ZCN09041",10,10,10,"product"
"ZCN09054",10,10,10,"product"
"ZCN09240",10,10,10,"product"
"ZCN09252",10,10,10,"product"
"ZCN08905",10,10,10,"product"
"ZCN08954",10,10,10,"product"
"ZCN09063",10,10,10,"product"
"ZCN09064",10,10,10,"product"
"ZCN09160",10,10,10,"product"
"ZCN09162",10,10,10,"product"
"ZCN08510",10,10,10,"product"
"ZCN08512",10,10,10,"product"
"ZCN12715",10,10,10,"product"
"ZCN12723",10,10,10,"product"
"ZCN12718",10,10,10,"product"
"ZCN12721",10,10,10,"product"
"ZCN12720",10,10,10,"product"
"ZCN12716",10,10,10,"product"
"ZCN12722",10,10,10,"product"
"ZCN12719",10,10,10,"product"
"ZCN12717",10,10,10,"product"
"ZCN12724",10,10,10,"product"
"ZCN08887",10,10,10,"product"
"ZCN08899",10,10,10,"product"
"ZCN12725",10,10,10,"product"
"ZCN08962",10,10,10,"product"
"ZCN09029",10,10,10,"product"
"ZCN05616",10,10,10,"product"
"ZCN08888",10,10,10,"product"
"ZCN08928",10,10,10,"product"
"ZCN08942",10,10,10,"product"
"ZCN08974",10,10,10,"product"
"ZCN08988",10,10,10,"product"
"ZCN08999",10,10,10,"product"
"ZCN09027",10,10,10,"product"
"ZCN09028",10,10,10,"product"
"ZCN09032",10,10,10,"product"
"ZCN09096",10,10,10,"product"
"ZCN12738",670,670,2090,"product"
"ZCN12735",103,103,1498,"product"
"ZCN12737",10,10,10,"product"
"ZCN12734",220,220,800,"product"
"ZCN12736",300,300,850,"product"
"ZCN12714",10,10,10,"product"
"ZCN12726",830,220,1860,"product"
"ZCN12740",10,10,10,"product"
"ZCN12739",10,10,10,"product"
"ZCN12747",460,460,1702,"product"
"ZCN12745",670,1650,1550,"product"
"ZCN12756",10,10,10,"product"
"ZCN12755",10,10,10,"product"
"ZCN12748",10,10,10,"product"
"ZCN12757",10,10,10,"product"
"ZCN12743",280,190,1100,"product"
"ZCN12749",10,10,10,"product"
"ZCN12744",480,335,1260,"product"
"ZCN12753",10,10,10,"product"
"ZCN12742",465,465,1715,"product"
"ZCN12750",10,10,10,"product"
"ZCN12759",10,10,10,"product"
"ZCN12751",10,10,10,"product"
"ZCN12758",10,10,10,"product"
"ZCN12760",10,10,10,"product"
"ZCN12761",10,10,10,"product"
"ZCN12746",490,490,1810,"product"
"ZCN12754",10,10,10,"product"
"ZCN12752",10,10,10,"product"
"G2778501",770,700,1800,"product"
"G2778700",700,770,1800,"product"
"ZCN12767",340,280,890,"product"
"ZCN12763",10,10,10,"product"
"ZCN12762",10,10,10,"product"
"ZCN12765",10,10,10,"product"
"ZCN12764",10,10,10,"product"
"ZCN12766",10,10,10,"product"
"ZCN12769",350,350,1250,"product"
"ZCN12741",3300,2200,1200,"product"
"ZCN12706",2000,1650,350,"product"
"ZCN12710",9900,9100,20,"product"
"ZCN12770",10,10,10,"product"
"ZCN12709",3750,3200,70,"product"
"ZCN12707",2000,1650,350,"product"
"ZCN12708",5450,2500,50,"product"
"ZCN12773",910,910,1080,"product"
"ZCN12772",910,910,1080,"product"
"ZCN12768",1600,1000,10,"product"
"G4410101",670,670,2090,"product"
"G4410001",670,670,2090,"product"
"G4410201",670,670,2090,"product"
"ZCN12779",10,10,10,"product"
"ZCN12810",3150,2200,1200,"product"
"ZCN12702",2100,1900,560,"product"
"ZCN12808",5300,3600,900,"product"
"ZCN12774",1620,60,1520,"product"
"ZCN12813",3150,2200,1200,"product"
"ZCN12814",3150,2200,1200,"product"
"ZCN12796",2750,2100,300,"product"
"ZCN12778",10,10,10,"product"
"ZCN12787",10,10,10,"product"
"ZCN12792",10,10,10,"product"
"ZCN12801",5200,3400,1000,"product"
"ZCN12782",10,10,10,"product"
"ZCN12795",460,460,1702,"product"
"ZCN12803",5300,3300,1000,"product"
"ZCN12809",4800,3300,1000,"product"
"ZCN12812",3150,2200,1200,"product"
"ZCN12815",3150,2200,1200,"product"
"ZCN12816",3150,2200,1200,"product"
"ZCN12788",10,10,10,"product"
"ZCN12701",1200,1100,20,"product"
"ZCN12790",550,470,1820,"product"
"ZCN12802",5500,3500,1150,"product"
"ZCN12818",10,10,10,"product"
"ZCN12819",10,10,10,"product"
"ZCN12785",10,10,10,"product"
"ZCN12793",10,10,10,"product"
"ZCN12777",1400,50,1400,"product"
"ZCN12791",620,310,1870,"product"
"ZCN12780",10,10,10,"product"
"ZCN12776",470,300,1150,"product"
"ZCN12784",10,10,10,"product"
"ZCN12820",10,10,10,"product"
"ZCN12800",5000,3400,1000,"product"
"ZCN12821",10,10,10,"product"
"ZCN12797",1750,200,150,"product"
"ZCN12786",10,10,10,"product"
"ZCN12799",5100,3200,1000,"product"
"ZCN12804",5400,3200,1000,"product"
"ZCN12775",1400,50,1400,"product"
"ZCN12794",10,10,10,"product"
"ZCN12781",10,10,10,"product"
"ZCN12798",1550,550,250,"product"
"ZCN12806",5400,3350,800,"product"
"ZCN12805",5300,3500,700,"product"
"ZCN12811",3150,2200,1200,"product"
"ZCN12817",10,10,10,"product"
"ZCN12783",10,10,10,"product"
"ZCN12789",10,10,10,"product"
"G4661300",30,650,900,"product"
"ZCN12836",10,10,10,"product"
"ZCN12843",10,10,10,"product"
"ZCN12845",10,10,10,"product"
"ZCN12837",10,10,10,"product"
"ZCN12847",10,10,10,"product"
"ZCN12840",10,10,10,"product"
"ZCN12852",700,440,1560,"product"
"ZCN12826",10,10,10,"product"
"ZCN12850",700,440,1560,"product"
"ZCN12841",10,10,10,"product"
"ZCN12848",10,10,10,"product"
"ZCN12849",800,800,960,"product"
"ZCN12831",10,10,10,"product"
"ZCN12834",10,10,10,"product"
"ZCN12822",10,10,10,"product"
"ZCN12825",10,10,10,"product"
"ZCN12833",10,10,10,"product"
"ZCN12846",10,10,10,"product"
"ZCN12830",10,10,10,"product"
"ZCN12842",10,10,10,"product"
"ZCN12827",10,10,10,"product"
"ZCN12828",10,10,10,"product"
"ZCN12835",10,10,10,"product"
"ZCN12851",700,440,1560,"product"
"ZCN12823",10,10,10,"product"
"ZCN12829",10,10,10,"product"
"ZCN12832",10,10,10,"product"
"ZCN12839",10,10,10,"product"
"ZCN12838",10,10,10,"product"
"ZCN12824",10,10,10,"product"
"ZCN12844",10,10,10,"product"
"G4692200",460,460,1702,"product"
"G4691900",460,460,1702,"product"
"G4692400",310,620,1870,"product"
"ZCN12862",180,180,1020,"product"
"ZCN12865",410,330,1265,"product"
"ZCN12855",200,200,1100,"product"
"ZCN12863",180,180,1020,"product"
"ZCN12858",200,200,1100,"product"
"ZCN12866",10,10,10,"product"
"ZCN12860",410,330,1265,"product"
"G4459601",418,800,2173,"product"
"ZCN12859",330,410,1265,"product"
"ZCN12864",1616,163,680,"product"
"ZCN12856",200,200,1100,"product"
"ZCN12853",290,290,1410,"product"
"ZCN12867",10,10,10,"product"
"ZCN12854",230,350,1390,"product"
"ZCN12857",200,200,1100,"product"
"ZCN12861",180,180,1020,"product"
"G1153605",970,970,810,"product"
"G2727807",608,925,2480,"product"
"G3082607",327,688,1786,"product"
"G3082408",418,800,2173,"product"
"G3082708",608,925,2480,"product"
"G3081207",418,800,2173,"product"
"G3082805",970,970,810,"product"
"G2962505",608,925,2480,"product"
"G2462106",826,392,2120,"product"
"G3082509",608,925,2480,"product"
"G3238304",520,900,2200,"product"
"G3238804",520,900,2200,"product"
"G3201104",608,925,2480,"product"
"G2462806",826,392,2120,"product"
"G2842504",826,392,2120,"product"
"G3238705",520,900,2200,"product"
"G2962305",608,925,2480,"product"
"G3082007",440,802,2200,"product"
"G3081906",327,688,1900,"product"
"G2101206",418,800,2173,"product"
"G3206004",608,925,2480,"product"
"G1153107",327,688,1786,"product"
"G2840004",1010,530,2320,"product"
"G1153309",418,800,2173,"product"
"G2839704",700,330,1560,"product"
"G2462706",700,330,1560,"product"
"G2101308",327,688,1786,"product"
"G3342803",418,800,2173,"product"
"G3255504",520,900,2200,"product"
"G3342703",327,688,1786,"product"
"G3238404",520,900,2200,"product"
"G3342904",608,925,2480,"product"
"G1157409",608,925,2480,"product"
"G3483103",826,392,2120,"product"
"G1153207",418,800,2173,"product"
"G2462206",1010,530,2320,"product"
"G1153408",327,688,1900,"product"
"G4459701",608,925,2480,"product"
"G1157310",608,925,2480,"product"
"G4459501",327,688,1786,"product"
"G4460201",520,900,2200,"product"
"G4459801",440,802,2200,"product"
"G4460301",608,925,2480,"product"
"G4460001",327,688,1786,"product"
"G4460101",418,800,2173,"product"
"G3483204",1010,530,2320,"product"
"G4692600",700,700,700,"product"
"G3200601",925,608,2480,"product"
"G3082308",327,688,1786,"product"
"G1153707",440,802,2200,"product"
"G1153510",327,688,1786,"product"
"G3200604",608,925,2480,"product"
"G4459901",608,925,2480,"product"
"G2462606",1010,530,2320,"product"
"ZCN12868",10,10,10,"product"
"ZCN12875",10,10,10,"product"
"ZCN12873",10,10,10,"product"
"ZCN12872",10,10,10,"product"
"ZCN12871",300,1650,1550,"product"
"ZCN12874",10,10,10,"product"
"ZCN12870",910,910,1080,"product"
"ZCN12876",10,10,10,"product"
"ZCN12877",10,10,10,"product"
"ZCN12879",10,10,10,"product"
"ZCN12881",10,10,10,"product"
"ZCN12880",10,10,10,"product"
"ZCN12878",10,10,10,"product"
"G4409801",420,420,1080,"product"
"G4409601",420,420,1080,"product"
"G4409701",420,420,1080,"product"
"G4698900",450,450,1870,"product"
"ZCN12884",10,10,10,"product"
"ZCN12885",10,10,10,"product"
"ZCN12883",10,10,10,"product"
"ZCN12888",10,10,10,"product"
"ZCN12889",695,960,1820,"product"
"ZCN12890",695,960,1820,"product"
"ZCN12891",695,960,1820,"product"
"ZCN12894",290,1430,1430,"product"
"ZCN12869",2600,1500,40,"product"
"ZCN12895",300,300,1030,"product"
"ZCN12540",1180,360,20,"product"
"ZCN12539",2600,1480,30,"product"
"ZCN12887",10,10,10,"product"
"ZCN12899",280,190,1100,"product"
"ZCN12900",540,330,1100,"product"
"ZCN12905",1100,420,1650,"product"
"ZCN12902",310,620,1870,"product"
"ZCN12882",2750,2300,50,"product"
"ZCN12897",190,280,1100,"product"
"ZCN12892",3100,2500,60,"product"
"ZCN12901",540,330,1100,"product"
"ZCN12903",480,480,1370,"product"
"ZCN12904",2050,720,1630,"product"
"ZCN12886",2050,1620,700,"product"
"ZCN12906",1100,420,1650,"product"
"ZCN12898",190,280,1100,"product"
"ZCN12896",330,700,1920,"product"
"G4231904",420,420,1080,"product"
"G4231804",420,420,1080,"product"
"G4199103",670,670,2090,"product"
"G4199003",670,670,2090,"product"
"G4697700",300,300,1030,"product"
"ZCN12908",230,230,1650,"product"
"ZCN12893",3300,2300,50,"product"
"ZCN12907",230,230,1650,"product"
"G4653300",230,230,1650,"product"
"G4302002",280,280,1600,"product"
"G4679800",180,180,1020,"product"
"G4302202",280,280,1600,"product"
"G4302102",280,280,1600,"product"
"ZCN12910",160,250,860,"product"
"ZCN12917",10,10,10,"product"
"ZCN12920",10,10,10,"product"
"ZCN12922",460,460,1702,"product"
"ZCN12911",10,10,10,"product"
"ZCN12913",10,10,10,"product"
"ZCN12914",10,10,10,"product"
"ZCN12916",10,10,10,"product"
"ZCN12912",200,200,1100,"product"
"ZCN12915",10,10,10,"product"
"ZCN12919",10,10,10,"product"
"ZCN12918",10,10,10,"product"
"ZCN12921",10,10,10,"product"
"ZCN12930",10,10,10,"product"
"ZCN12932",10,10,10,"product"
"ZCN12927",200,200,1100,"product"
"ZCN12928",200,200,1100,"product"
"ZCN12923",97,97,1250,"product"
"ZCN12929",200,200,1100,"product"
"ZCN12926",410,460,1620,"product"
"ZCN12931",10,10,10,"product"
"ZCN12934",10,10,10,"product"
"ZCN12909",900,700,50,"product"
"ZCN12925",490,490,1870,"product"
"ZCN12924",97,97,1250,"product"
"ZCN12933",10,10,10,"product"
"G4661001",460,460,1702,"product"
"ZCN12936",1200,55,1600,"product"
"G4694800",310,620,1870,"product"
"ZCN12939",10,10,10,"product"
"ZCN12941",10,10,10,"product"
"ZCN12944",10,10,10,"product"
"ZCN12937",10,10,10,"product"
"ZCN12940",10,10,10,"product"
"ZCN12938",10,10,10,"product"
"ZCN12942",10,10,10,"product"
"ZCN12943",10,10,10,"product"
"ZCN12945",10,10,10,"product"
"ZCN12946",10,10,10,"product"
"ZCN12949",1950,1430,670,"product"
"ZCN12948",920,450,1100,"product"
"G4439701",330,700,1920,"product"
"ZCN12935",1800,1200,600,"product"
"ZCN12957",10,10,10,"product"
"G4631000",30,650,900,"product"
"G4591200",20,900,700,"product"
"ZCN12950",350,350,1,"product"
"ZCN12965",10,10,10,"product"
"ZCN12960",10,10,10,"product"
"ZCN12962",10,10,10,"product"
"ZCN12968",10,10,10,"product"
"ZCN12981",650,650,1185,"product"
"ZCN12978",620,995,1615,"product"
"ZCN12969",10,10,10,"product"
"ZCN12976",10,10,10,"product"
"ZCN12971",10,10,10,"product"
"ZCN12974",10,10,10,"product"
"ZCN12977",10,10,10,"product"
"ZCN12980",620,995,1615,"product"
"ZCN12982",650,650,1185,"product"
"ZCN12966",10,10,10,"product"
"ZCN12973",10,10,10,"product"
"ZCN12970",10,10,10,"product"
"ZCN12972",10,10,10,"product"
"ZCN12975",10,10,10,"product"
"ZCN12959",10,10,10,"product"
"ZCN12983",650,650,1185,"product"
"ZCN12958",30,650,900,"product"
"ZCN12979",620,995,1615,"product"
"ZCN12967",10,10,10,"product"
"ZCN12961",10,10,10,"product"
"ZCN12963",10,10,10,"product"
"ZCN12964",10,10,10,"product"
"ZCN12984",10,10,10,"product"
"ZCN12985",305,420,1456,"product"
"G4107402",670,670,2090,"product"
"G4107703",670,670,2090,"product"
"ZCN12995",350,350,1250,"product"
"ZCN12993",50,1400,1400,"product"
"ZCN12999",253,253,795,"product"
"ZCN13000",3230,600,2180,"product"
"ZCN12956",1670,1000,1600,"product"
"ZCN12996",460,460,380,"product"
"ZCN12998",690,690,650,"product"
"ZCN12997",330,540,1130,"product"
"ZCN13008",350,350,1250,"product"
"ZCN13015",10,10,10,"product"
"ZCN13017",10,10,10,"product"
"ZCN13014",1160,310,2000,"product"
"ZCN13027",10,10,10,"product"
"ZCN12989",3200,2200,600,"product"
"ZCN13021",10,10,10,"product"
"ZCN12994",1600,1550,650,"product"
"ZCN13026",10,10,10,"product"
"ZCN13013",1160,310,2000,"product"
"ZCN13020",10,10,10,"product"
"ZCN13025",10,10,10,"product"
"ZCN13007",280,190,1100,"product"
"ZCN13010",2050,760,1860,"product"
"ZCN13022",10,10,10,"product"
"ZCN13018",10,10,10,"product"
"ZCN13011",1950,980,1900,"product"
"ZCN13029",10,10,10,"product"
"ZCN13024",10,10,10,"product"
"ZCN13016",10,10,10,"product"
"ZCN13030",10,10,10,"product"
"ZCN13028",10,10,10,"product"
"ZCN13023",10,10,10,"product"
"ZCN13019",10,10,10,"product"
"ZCN13012",1800,840,1880,"product"
"ZCN13009",350,350,1250,"product"
"ZCN12987",550,150,10,"product"
"ZCN12988",500,200,10,"product"
"G4116803",420,420,1080,"product"
"G4116605",420,420,1080,"product"
"G4691200",253,253,795,"product"
"G4691100",350,350,1250,"product"
"ZCN13031",704,704,2430,"product"
"ZCN13037",820,590,840,"product"
"ZCN13034",720,410,1560,"product"
"ZCN13036",820,590,840,"product"
"ZCN13033",725,220,955,"product"
"ZCN13032",704,704,2430,"product"
"ZCN13035",230,230,1650,"product"
"G2779102",900,400,1980,"product"
"ZCN13043",10,10,10,"product"
"ZCN13044",10,10,10,"product"
"ZCN13042",2470,810,2600,"product"
"ZCN13065",10,10,10,"product"
"ZCN13049",10,10,10,"product"
"ZCN13062",490,490,1145,"product"
"ZCN13058",10,10,10,"product"
"ZCN13053",10,10,10,"product"
"ZCN13046",10,10,10,"product"
"ZCN13054",10,10,10,"product"
"ZCN13056",10,10,10,"product"
"ZCN13051",10,10,10,"product"
"ZCN13063",1360,470,470,"product"
"ZCN13048",10,10,10,"product"
"ZCN13059",10,10,10,"product"
"ZCN13061",10,10,10,"product"
"ZCN13057",10,10,10,"product"
"ZCN13055",10,10,10,"product"
"ZCN13064",10,10,10,"product"
"ZCN13050",10,10,10,"product"
"ZCN13047",10,10,10,"product"
